Close,Volume,SMA_50,SMA_200,RSI,MACD
0.024624146074534017,0.26084441351666227,0.020791716598949128,0.025218802124822276,0.4577421136573599,0.45958868209292797
0.025506042061430548,0.18646017464600176,0.020687551739832666,0.0252462472429682,0.6100155842019966,0.4608677985193502
0.028113431569281103,0.33728428117279985,0.020524020546335953,0.025310669901249305,0.6340884840444387,0.46461162886219287
0.028100640081488507,0.2809657058224822,0.020531440345775864,0.025374947706431727,0.6688258811420724,0.4675874639837207
0.030324578139067207,0.2798578019965432,0.020538584620045403,0.025441180750238906,0.6928802310916556,0.4721953067985188
0.03490035827350228,0.41893702870165805,0.020646596791223187,0.02550371685610639,0.7553981737402838,0.4804136056993651
0.03004344773248778,0.4736404671491008,0.02062790801231479,0.0255377377979758,0.6056236878867148,0.4818039670947072
0.029110407511717604,0.5015194418080582,0.020556175734694537,0.025586279227436254,0.5996007450380765,0.48180703186716645
0.03514319022724251,0.6245352408228404,0.02063230614122094,0.025662198078011844,0.7171159956139412,0.48778519184599056
0.03675364722725012,0.35502566100773314,0.020784018005396115,0.02575030424883329,0.6981527279732774,0.4938931547320395
0.03543714469755961,0.340405413496051,0.02097228271984425,0.025852328310936423,0.6824847675634035,0.4970658183470111
0.037584464132163334,0.2056510161837581,0.02139608759805922,0.025972542348815325,0.7036583544847417,0.5014142588841295
0.03936103673510065,0.31020463046480334,0.02193065242728673,0.026083254258353478,0.7687640045761598,0.5062584692461897
0.038632508297934784,0.30523515965377024,0.022432511951798517,0.026183854333507783,0.7309730823006495,0.5088961940102809
0.03791367663377297,0.2633578083762162,0.022755383087259468,0.026259881993922762,0.7392536584097851,0.5097849619170509
0.03809338726447549,0.21223876465975242,0.022993345070574822,0.026332765173627842,0.732090787065527,0.5102042901355842
0.03746442177431335,0.218748779274111,0.023207613523708953,0.026401204955165708,0.6855491011828777,0.5094311985084186
0.03258672778029802,0.41706042335509946,0.023331561790546296,0.026470329187687408,0.5781579968048032,0.5034252678073643
0.03173951431632975,0.3078412069948698,0.02357581228563163,0.02649029338208242,0.5284838291796498,0.4974741325468814
0.031238908908677268,0.20818168523478667,0.023682322611134926,0.026481610233254127,0.43150777310968763,0.4919851432250194
0.026900303372176068,0.3125083794550974,0.023749681510415233,0.02646072882137232,0.44057039702652084,0.4830297713372729
0.029262189698784677,0.2520039534342761,0.023898061621491995,0.026442731859413898,0.5070051604189321,0.47825367546209463
0.028633224208622562,0.16963903810235154,0.023949365342200046,0.02642100982969936,0.3494490694041657,0.4737742044415482
0.03325423061356368,0.3192790773226181,0.024159400748034354,0.026419058547796054,0.4307132440797459,0.47490067087134497
0.03516680778747082,0.2927482747892009,0.024344051412832357,0.026421864728823574,0.49855363228999805,0.477660574929678
0.03583422375154942,0.2220128162722884,0.024497979620157734,0.02643575683959226,0.4660837828920503,0.4804064250093923
0.033844680477919095,0.2078432681199889,0.02457889342383701,0.026432622374333442,0.38531544381760435,0.4804163119752912
0.03529512443538692,0.28888042627993415,0.024664337748601745,0.0264211535699701,0.43424987394103576,0.4817700299862442
0.034204036587433886,0.12073266127567941,0.024722747450250576,0.026382840141761732,0.4275668483982597,0.4815845415268939
0.03392167915358747,0.05523285315661312,0.024843520639743183,0.02633152066109018,0.41837193386442123,0.48101513749310093
0.03455064464374964,0.26043375887387976,0.024990736306731265,0.026279309557973668,0.4442203819909389,0.4810753450745998
0.033318361790900794,0.22645149829073838,0.025063082211595367,0.026214671691140973,0.5215577343924855,0.47974119379148933
0.03195772971419068,0.21494217562552695,0.02515591644832388,0.026135866474105096,0.5091866071402353,0.4771996779666751
0.030571416934059972,0.2791935308152928,0.025193654757317163,0.02605111628311879,0.4890916016711312,0.47371514896806294
0.03548768084712399,0.40645328459917496,0.025318418625357997,0.025986781847360918,0.6925539218979601,0.4759211373424422
0.034524974798977384,0.20471585427256514,0.025430451829551975,0.025891716854546165,0.6265783587874006,0.4766001912879919
0.03446077846974997,0.2221886989491206,0.025603493077848954,0.02580227411559008,0.6431171097972423,0.4769861116181844
0.03111059226076114,0.3168190754185311,0.02579739111455176,0.02571814086402821,0.44990289294874936,0.4738065908977116
0.03181655642659169,0.18216910844560738,0.02597238929204615,0.02562626789440431,0.4143127084918362,0.4719820462182796
0.027978545439094574,0.3209397552757442,0.026084646418814972,0.02552668308923972,0.3222722154206843,0.46663314286516666
0.02708003572017538,0.457818092948891,0.026155596251650565,0.02541743770140581,0.3398186129307028,0.4615640512741537
0.024525625557774863,0.3714816839588521,0.026160623418530454,0.02529170082229426,0.2549696532577301,0.4550931790733293
0.025616745981673003,0.39437312842478023,0.02617454724646262,0.025178091850783207,0.3054496019036024,0.45129367497806006
0.022587411115040604,0.3043455387928285,0.026137896561404667,0.025062601396407896,0.26958641485634466,0.4454530502127153
0.01880077239303317,0.7101359262941658,0.026055000143978213,0.024924181061277334,0.21349439572135825,0.43731205199093226
0.02046945346565869,0.3264706373097017,0.02593597840728476,0.02479136573117291,0.2705135000339726,0.43299221715576736
0.020341104241797428,0.21025301783069525,0.02582848879994709,0.024676792927050745,0.2837458411542686,0.42989354709891414
0.022112497269457118,0.20921656634221938,0.02575386771096419,0.024588681253913613,0.3457901631318627,0.42971292637835196
0.02136797404322631,0.05934725148965365,0.02570666160992985,0.024480387766702805,0.19503010668191065,0.4292699158232451
0.01981482898937266,0.16247260421195825,0.02558070948121774,0.024369455640887494,0.18965495937050647,0.4278065862344777
0.022279318684531604,0.19566260755883286,0.025530288141542623,0.02426274354394986,0.26636483970896285,0.4296336687684189
0.020456607684624192,0.15077012467843995,0.025421709042302426,0.024130576374274904,0.28398628359190253,0.4296714672863522
0.017812396500114305,0.27403325870751755,0.025200203617023603,0.02397303815036922,0.2348037529387112,0.42747412660117373
0.01792791080158944,0.4839704336509102,0.024981457179383104,0.02382315544054764,0.28118799703938036,0.4263484956022136
0.014539187249497085,0.3908594008407428,0.024642020443297025,0.02366552188438495,0.25183864384694865,0.42252270820081994
0.011959139818269446,0.490314773065217,0.024148710371423687,0.023483748123475506,0.25156486299448017,0.41744485891235256
0.0065037765890429144,0.5895392992763488,0.023642531639622377,0.02327466550401444,0.17381671344918256,0.4085288834918238
0.007158444499922492,0.5086929424131457,0.023170493745373583,0.023093188991802543,0.21547725873570012,0.4029018661475469
0.009173657618325101,0.3433428112372542,0.022612065167448625,0.022916981905180378,0.31219547309906254,0.40129513209219025
0.011009268692508942,0.3387478763050112,0.022058478127157388,0.022758368071283147,0.31668130020184726,0.40267442006770354
0.007710367879822752,0.4430635778580199,0.021462263140082316,0.02255846349994814,0.2800151976949354,0.4011720295384009
0.010444499531574183,0.4487993946181079,0.0208786665053228,0.022388121449138654,0.3034603766289735,0.4035454030655755
0.0073766381804866304,0.579641972751926,0.020190898940553287,0.0222016113072048,0.28013063846692393,0.40304615962303614
0.006773364252393513,0.3696333454710702,0.019505824751072154,0.02200394685843754,0.2892678878584372,0.4028006110660192
0.006940239960709929,0.5207566095865874,0.018839796122245456,0.021792588011325636,0.23231284977200772,0.40353741247176733
0.006311263611899404,0.36236091086026456,0.018156378119233374,0.021587314910893746,0.24321386377970156,0.4042286193434797
0.012883330240609295,0.469453046097554,0.0176278054954698,0.021422417679716255,0.42396979837111204,0.41217673963103507
0.010341765859243277,0.35947926164609306,0.0171494671811597,0.021236124601047124,0.3891949729271718,0.41648037929449067
0.011047773459667329,0.542291244831238,0.016704528121401302,0.021049955602689158,0.4468961342578776,0.4211720437550178
0.002614491063891569,1.0,0.01608901096166987,0.020817575065555982,0.37415191988943963,0.41684871688739517
0.0034744634397072954,0.3899784170755383,0.015585279967462673,0.02059405844996151,0.4562960540163887,0.41493325593259467
0.00764618240924371,0.45858600927898896,0.015120466203083688,0.020390830665390658,0.5110703499321105,0.41828362073178327
0.006478139320215792,0.2742782381502482,0.01464406053439668,0.020185353546509993,0.46464945823536136,0.42030793028111224
0.003975112281953325,0.24611895047508933,0.014014465205938464,0.019975869443471184,0.4029949983610402,0.4199168142121965
0.006375405647884899,0.3137010838573662,0.013395357346147635,0.019759491062457418,0.48443534503552454,0.42260877891773496
0.007369178289049039,0.3176851405638257,0.012783267205844745,0.019553748410474442,0.45654337456104516,0.42625963577099196
0.004039482349554813,0.3172642784442628,0.012142359467679331,0.01931671192504464,0.4528800512341868,0.4262369665540321
0.005317143493987056,0.3769646693709937,0.011497736342640147,0.019079374976081226,0.4821674015067585,0.42800743652042716
0.005291354204082624,0.3008781374495638,0.01087602056706291,0.018837490579541677,0.4791680742631498,0.42984115602428213
0.004362136227542432,0.2852716906427864,0.010240395206803837,0.018573218373082956,0.4748757461821924,0.43078762496705947
0.0036264953756871554,0.3459755550560872,0.009575426415899452,0.018319835249474198,0.3384028163285294,0.4312244196602643
0.0040007712680771995,0.2696291250720167,0.008945003811442392,0.01808243418925881,0.38178030075547087,0.432382167482154
0.007420843738044983,0.3379917378327368,0.00841738174951659,0.01788968269020985,0.44033340960709894,0.43717943977606616
0.009330836553637437,0.3050553510243301,0.00796064087262971,0.017680392033754794,0.6541254014600698,0.4432425828575608
0.006930358590683389,0.2591829503730146,0.0073465664841082245,0.017459237828149815,0.5766542241535919,0.4458583971015929
0.006646459228766888,0.2305486224323043,0.006747088625227354,0.01725738834276,0.47935176558149006,0.4478893182200166
0.0077305649658110515,0.22196334926942926,0.00617230295852228,0.017067410196315497,0.5352099931639017,0.450825747004547
0.004904210813361301,0.2036040244940183,0.005608781367871629,0.01685576195212518,0.5268376301545095,0.45047367957535617
0.006723881391722128,0.23747007687996693,0.0050692080514368465,0.016637377513345764,0.5128556266745967,0.45225936849571163
0.007575644629361944,0.1693705029439737,0.004630479982807301,0.01643326033198575,0.5093197013750288,0.45471831074951624
0.007769254329991912,0.18042912624980248,0.004215235998530215,0.016233505374179863,0.6148264548697979,0.4570094637899892
0.007485322392130261,0.22930880659874112,0.0038488146074523444,0.01603111956756484,0.5721968395396408,0.45865891000860726
0.012441122643948851,0.34858552834979456,0.0035654962776787424,0.015835651593782085,0.6785011881144289,0.46509890717265523
0.012725054581810488,0.21323831219371434,0.003353423853550863,0.01564310398953439,0.7142386573454488,0.4704823928117999
0.013692961922531485,0.24296641053097526,0.0032435894803140852,0.015445780375224177,0.7543327083321292,0.47567020030399904
0.015641741830140263,0.31441403685095415,0.003139778134000959,0.015260421577403038,0.7738592354961527,0.4816399999773154
0.014170492702374762,0.23411888373389497,0.00300709011536085,0.015066758486830562,0.6748322582015719,0.4846871690039525
0.013086397823978982,0.20061480417839136,0.0028129999115265036,0.014857288108669264,0.6029297623853647,0.48580230422144816
0.013202574503005368,0.16637892705678203,0.002637417527272534,0.014640148306075074,0.689911670768936,0.48660788082583484
0.013267085733035797,0.21593936758792417,0.0024966199622829255,0.014444529296816416,0.7026305312358132,0.48710936627746576
0.014673834489419238,0.16800034548382947,0.0023330775609826937,0.014239388190138536,0.7086297689787516,0.4887276669011945
0.015009345007089767,0.14968891733023443,0.002215943872194037,0.014038040961075443,0.8487495557767588,0.4901164874971143
0.0176679221834075,0.2674015395623152,0.0022128372091500814,0.013862696748844133,0.8585240862841502,0.49366484474263017
0.0194618469064574,0.25354920838073103,0.00224582177497068,0.013695682795348496,0.8683885618633734,0.49798811344174004
0.01924243705727456,0.22306183080910938,0.0023469567911966194,0.013531621236101993,0.8552143681844074,0.5008280932567385
0.019397292241833466,0.2998887973923823,0.0025069010205684694,0.01336728227358891,0.8713376072681684,0.5028530225510199
0.019384413884853804,0.23155759225252512,0.0027838762005298057,0.013208375827777064,0.802675400131436,0.5040462528994006
0.020429808540420355,0.20754411053126973,0.0030692532637163206,0.013060564832567345,0.8164225639842482,0.5056471603774934
0.019668356681363783,0.15461520266258105,0.003294923088498297,0.012914575969400433,0.7501444530501842,0.5057174241557088
0.019074692657087708,0.15798759595273545,0.003468355675935564,0.012767959780415339,0.6618002278126217,0.5047577704616261
0.018455185049665243,0.10521022985471029,0.003699403845441651,0.012607239734241271,0.7163564711894201,0.5029759370269841
0.021668704310133083,0.19769546581918435,0.003940760392254383,0.012466916896163804,0.8595956477078778,0.5044562248144181
0.02409502585623345,0.3108492718830145,0.004300259563670333,0.012350695375680287,0.8871901468115893,0.5076773647492467
0.023359385004378133,0.1560670199369688,0.0046569124199787315,0.012232096298383066,0.8441383186179165,0.5090200727293043
0.02464994622308682,0.15595395250186236,0.005037728133241576,0.012115919105544298,0.8426857958870155,0.510929963709454
0.026108306135224288,0.2461110985698736,0.005463428297734496,0.012010218074579915,0.8558911317320422,0.513432580230744
0.02441761458233084,0.1614871901073846,0.005711452553670421,0.01189068935321766,0.7309637126016345,0.5131785129805
0.02590177464302111,0.16011624745671882,0.006046042848708716,0.011788883652678495,0.7248209618538789,0.5139862526706096
0.022778577619784926,0.20249926143016564,0.006298292913571313,0.011661979231625846,0.6063831143190933,0.5109456878138163
0.022933497956234075,0.13795503017585323,0.006735216992822646,0.011540158393903294,0.606384640849581,0.5082481185930771
0.023398052651262255,0.18369865958163084,0.007163638318616883,0.011413158887888741,0.6174441703803163,0.5061639310853688
0.02523071017308652,0.16661919535638325,0.007541762291062709,0.01130101260500807,0.6342999520584575,0.5059710654643619
